0.575591	2259
0.575591	2257
0.575591	2254
0.575591	2251
0.575591	2249
0.575572	2247
0.575572	2244
0.575572	2241
0.575572	2238
0.575572	2236
0.575562	2233
0.575562	2230
0.575562	2227
0.575562	2223
0.575562	2221
0.575556	2217
0.575547	2215
0.575547	2212
0.575455	2210
0.575455	2208
0.575455	2205
0.575455	2203
0.575455	2200
0.575455	2197
0.575443	2194
0.575443	2191
0.575443	2189
0.575443	2187
0.575443	2184
0.575443	2181
0.575443	2178
0.575395	2176
0.575351	2173
0.575346	2170
0.575346	2168
0.575346	2166
0.575331	2164
0.575331	2161
0.575331	2158
0.575301	2155
0.575301	2152
0.575301	2150
0.575301	2147
0.575292	2144
0.575208	2140
0.575208	2137
0.575208	2135
0.575198	2132
0.575184	2130
0.575184	2128
0.575184	2124
0.575184	2121
0.575184	2119
0.575184	2116
0.575184	2113
0.575184	2109
0.575184	2106
0.575184	2103
0.575184	2100
0.575184	2097
0.575184	2095
0.575184	2092
0.575302	2089
0.575283	2086
0.575283	2084
0.575283	2080
0.575283	2077
0.575283	2074
0.575283	2072
0.575283	2070
0.575283	2067
0.575390	2064
0.575358	2062
0.575189	2059
0.575189	2057
0.575189	2053
0.575189	2048
0.575189	2046
0.575189	2043
0.575189	2040
0.575189	2038
0.575161	2035
0.575155	2032
0.575149	2029
0.575149	2025
0.575149	2023
0.575271	2020
0.575271	2017
0.575141	2014
0.575126	2010
0.575007	2008
0.575007	2005
0.575007	2002
0.575007	1998
0.574876	1994
0.574876	1992
0.574876	1990
0.574876	1987
0.574876	1984
0.574866	1981
0.574866	1978
0.574824	1973
0.574824	1970
0.574824	1967
0.574824	1963
0.574745	1960
0.574745	1957
0.574745	1953
0.574745	1950
0.574715	1948
0.574710	1945
0.574710	1943
0.574710	1940
0.574710	1938
0.574710	1935
0.574710	1932
0.574710	1929
0.574657	1926
0.574657	1923
0.574543	1920
0.574543	1917
0.574534	1915
0.574493	1912
0.574493	1909
0.574493	1906
0.574493	1902
0.574485	1899
0.574473	1896
0.574473	1892
0.574473	1889
0.574473	1887
0.574473	1884
0.574473	1881
0.574450	1878
0.574405	1875
0.574398	1872
0.574398	1869
0.574398	1867
0.574315	1863
0.574281	1860
0.574281	1857
0.574281	1855
0.574281	1851
0.574281	1848
0.574281	1845
0.574281	1842
0.574281	1839
0.574281	1835
0.574279	1831
0.574279	1828
0.574279	1825
0.574279	1822
0.574279	1819
0.574279	1816
0.574279	1813
0.574279	1810
0.574279	1807
0.574279	1805
0.574279	1801
0.574279	1798
0.574279	1795
0.574279	1792
0.574279	1789
0.574279	1786
0.574269	1782
0.574269	1778
0.574269	1775
0.574269	1773
0.574269	1770
0.574229	1767
0.574219	1764
0.574219	1761
0.574219	1758
0.574219	1755
0.574219	1751
0.574219	1748
0.574219	1745
0.574117	1742
0.574117	1740
0.574117	1737
0.574117	1734
0.574112	1731
0.573944	1728
0.573860	1724
0.573860	1722
0.573854	1719
0.573854	1715
0.573854	1713
0.573854	1710
0.573854	1707
0.573851	1704
0.573808	1701
0.573808	1698
0.573802	1696
0.573798	1693
0.573559	1690
0.573559	1688
0.573559	1685
0.573529	1681
0.573529	1678
0.573529	1675
0.573529	1672
0.573529	1670
0.573397	1667
0.573385	1664
0.573345	1661
0.573345	1658
0.573343	1655
0.573343	1651
0.573343	1648
0.573233	1646
0.573233	1643
0.573233	1640
0.573230	1637
0.573230	1634
0.573229	1631
0.573229	1629
0.573229	1626
0.573229	1622
0.573225	1619
0.572969	1616
0.572833	1613
0.572833	1610
0.572833	1607
0.572833	1605
0.572833	1601
0.572833	1599
0.572833	1596
0.572833	1592
0.572833	1589
0.572786	1586
0.572764	1583
0.572742	1580
0.572730	1576
0.572721	1574
0.572721	1571
0.572721	1567
0.572690	1564
0.572690	1562
0.572681	1559
0.572681	1556
0.572681	1553
0.572629	1550
0.572629	1548
0.572512	1545
0.572510	1542
0.572489	1540
0.572486	1536
0.572486	1532
0.572409	1529
0.572409	1526
0.572409	1524
0.572397	1520
0.572358	1518
0.572339	1515
0.572339	1513
0.572250	1510
0.572133	1508
0.572007	1505
0.572007	1502
0.572007	1499
0.572007	1496
0.572003	1493
0.571897	1490
0.571897	1487
0.571880	1483
0.571880	1481
0.571874	1477
0.571848	1473
0.571848	1470
0.571836	1466
0.571752	1463
0.571752	1460
0.571752	1457
0.571752	1455
0.571752	1453
0.571686	1450
0.571686	1447
0.571686	1443
0.571686	1441
0.571686	1438
0.571686	1436
0.571686	1434
0.571686	1431
0.571540	1428
0.571540	1426
0.571433	1424
0.571443	1421
0.571441	1418
0.571349	1415
0.571342	1412
0.571201	1409
0.571201	1406
0.571012	1403
0.570999	1400
0.570999	1396
0.570999	1394
0.570962	1389
0.570962	1386
0.570962	1383
0.570962	1379
0.570961	1377
0.570942	1374
0.570920	1371
0.570920	1368
0.570920	1366
0.570871	1363
0.570871	1359
0.570871	1356
0.570871	1353
0.570871	1351
0.570827	1348
0.570827	1346
0.570681	1342
0.570661	1339
0.570515	1335
0.570403	1332
0.570403	1330
0.570216	1326
0.570216	1323
0.570216	1320
0.570216	1318
0.570216	1314
0.570216	1312
0.570118	1308
0.570107	1305
0.570107	1302
0.570083	1299
0.570083	1297
0.569970	1294
0.569970	1291
0.569911	1288
0.569911	1285
0.569880	1282
0.569857	1279
0.569857	1276
0.569854	1273
0.569771	1270
0.569771	1268
0.569891	1263
0.569757	1260
0.569757	1257
0.569751	1254
0.569626	1252
0.569626	1249
0.569587	1245
0.569479	1243
0.569604	1240
0.569604	1238
0.569492	1236
0.569492	1233
0.569454	1230
0.569427	1227
0.569291	1224
0.569291	1221
0.569291	1218
0.569291	1215
0.569186	1212
0.569186	1209
0.569186	1206
0.569186	1203
0.569181	1199
0.569181	1196
0.569181	1193
0.569161	1190
0.569161	1187
0.569161	1184
0.569161	1181
0.569161	1178
0.569113	1176
0.569096	1173
0.569064	1169
0.569064	1165
0.569064	1163
0.568844	1161
0.568742	1157
0.568742	1155
0.568717	1152
0.568717	1150
0.568600	1147
0.568600	1145
0.568600	1142
0.568600	1139
0.568547	1136
0.568485	1133
0.568485	1130
0.568485	1127
0.568450	1124
0.568398	1121
0.568217	1118
0.568217	1115
0.568034	1112
0.568034	1109
0.567951	1106
0.567928	1103
0.567772	1100
0.567635	1096
0.567635	1094
0.567495	1090
0.567489	1088
0.567292	1084
0.567266	1081
0.567138	1078
0.567000	1074
0.567000	1071
0.566890	1067
0.566721	1065
0.566633	1063
0.566633	1060
0.566633	1057
0.566509	1054
0.566509	1051
0.566509	1049
0.566497	1046
0.566359	1042
0.566357	1040
0.566357	1037
0.566349	1035
0.566349	1032
0.566349	1029
0.566349	1026
0.566349	1024
0.566349	1022
0.566347	1019
0.566347	1017
0.566347	1014
0.566147	1011
0.566147	1008
0.566021	1006
0.565919	1003
0.565833	1000
0.565687	998
0.565687	995
0.565687	992
0.565569	989
0.565531	986
0.565531	985
0.565259	982
0.565259	979
0.565259	976
0.565259	974
0.565235	971
0.565235	968
0.565235	965
0.565197	962
0.565195	960
0.565180	957
0.565180	954
0.565180	951
0.565051	948
0.565050	944
0.565050	941
0.565050	938
0.565050	936
0.565047	933
0.565047	931
0.564872	929
0.564689	926
0.564578	924
0.564578	921
0.564550	918
0.564550	915
0.564488	912
0.564375	909
0.564371	906
0.564246	903
0.563991	900
0.563871	897
0.563861	894
0.563637	891
0.563520	888
0.563415	886
0.563412	881
0.563412	879
0.563330	876
0.563330	873
0.563186	871
0.563039	868
0.562824	865
0.562816	863
0.562816	860
0.562720	857
0.562720	855
0.562685	852
0.562685	849
0.562658	847
0.562501	844
0.562501	842
0.562418	840
0.562418	837
0.562524	835
0.562524	831
0.562402	828
0.562171	826
0.562171	824
0.562171	820
0.562163	818
0.562163	816
0.562199	813
0.562181	811
0.562181	808
0.562181	805
0.562181	802
0.561981	799
0.561981	797
0.561981	795
0.561981	792
0.561892	790
0.561835	787
0.561774	784
0.561774	782
0.561648	779
0.561524	776
0.561524	774
0.561418	771
0.561299	768
0.561278	766
0.561361	763
0.561361	762
0.561357	759
0.561357	757
0.561125	755
0.561110	753
0.561110	750
0.561110	748
0.561110	746
0.561085	742
0.561085	740
0.561085	737
0.561085	734
0.561076	732
0.560884	730
0.560761	728
0.560758	725
0.560581	723
0.560454	720
0.560454	718
0.560435	716
0.560435	714
0.560287	711
0.560287	709
0.560242	706
0.560242	704
0.560242	702
0.560242	699
0.560116	696
0.559966	694
0.559964	691
0.559964	689
0.559914	686
0.559914	684
0.559911	682
0.559878	680
0.559878	676
0.559862	673
0.559862	670
0.559762	668
0.559684	667
0.559684	663
0.559639	661
0.559638	659
0.559624	656
0.559614	654
0.559549	652
0.559421	650
0.559398	648
0.559398	646
0.559394	644
0.559394	641
0.559394	639
0.559363	637
0.559358	634
0.559208	632
0.559079	630
0.559079	627
0.558898	625
0.558807	622
0.558807	620
0.558757	618
0.558633	616
0.558633	614
0.558633	611
0.558633	609
0.558484	607
0.558342	605
0.558318	603
0.558294	600
0.558294	598
0.558294	596
0.558283	594
0.558283	592
0.558283	590
0.558283	587
0.558084	585
0.557977	582
0.557976	580
0.557947	578
0.557947	576
0.557947	574
0.557838	571
0.557741	568
0.557635	565
0.557635	563
0.557533	561
0.557416	559
0.557412	557
0.557317	555
0.557317	553
0.557317	550
0.557294	548
0.557200	545
0.557200	544
0.556918	541
0.556842	539
0.556586	537
0.556571	535
0.556495	533
0.556449	531
0.556437	529
0.556214	527
0.556205	525
0.556001	523
0.555824	521
0.555685	519
0.555667	516
0.555625	515
0.555521	513
0.555505	512
0.555488	509
0.555412	507
0.555375	505
0.555375	503
0.555261	501
0.555261	500
0.555114	497
0.555114	495
0.555048	493
0.555040	491
0.554950	488
0.554950	486
0.554950	484
0.554831	482
0.554799	479
0.554799	477
0.554799	475
0.554607	473
0.554341	471
0.554325	469
0.554074	467
0.554048	465
0.554048	462
0.554002	460
0.553956	459
0.553810	456
0.553810	454
0.553810	452
0.553810	449
0.553810	447
0.553689	445
0.553681	443
0.553617	440
0.553617	438
0.553509	437
0.553615	435
0.553490	433
0.553312	430
0.553229	428
0.553178	426
0.553006	424
0.552913	421
0.552774	419
0.552737	417
0.552737	415
0.552731	413
0.552718	412
0.552687	410
0.552624	407
0.552612	404
0.552515	402
0.552403	401
0.552340	399
0.552257	398
0.552257	396
0.552255	394
0.552255	392
0.552126	390
0.552126	388
0.552039	387
0.551898	385
0.551783	383
0.551688	381
0.551688	380
0.551688	378
0.551686	376
0.551686	374
0.551686	372
0.551540	371
0.551446	369
0.551337	367
0.551322	365
0.551262	363
0.551262	361
0.551247	360
0.551247	358
0.551247	356
0.551212	354
0.551071	352
0.551046	350
0.550998	349
0.550852	347
0.550852	345
0.550852	344
0.550720	342
0.550654	340
0.550642	338
0.550642	337
0.550642	335
0.550346	333
0.550346	331
0.550280	328
0.550202	326
0.550070	323
0.549986	322
0.549980	320
0.549889	319
0.549686	317
0.549589	315
0.549573	314
0.549506	312
0.549435	310
0.549343	308
0.549341	306
0.549145	304
0.549129	302
0.549129	300
0.549003	299
0.548866	298
0.548866	296
0.548840	295
0.548840	293
0.548740	291
0.548510	289
0.548510	287
0.548510	285
0.548415	284
0.548415	282
0.548415	280
0.548301	279
0.548292	277
0.548292	276
0.548288	274
0.548288	272
0.548288	271
0.548288	269
0.548170	267
0.547880	265
0.547880	263
0.547880	261
0.547761	259
0.547761	257
0.547761	256
0.547616	254
0.547616	252
0.547615	250
0.547597	249
0.547419	247
0.547419	246
0.547402	244
0.547360	242
0.547182	241
0.547182	240
0.547182	238
0.546996	237
0.546995	236
0.546976	234
0.546976	233
0.546720	231
0.546558	230
0.546469	228
0.546453	227
0.546164	225
0.546153	223
0.546039	222
0.546039	220
0.545811	218
0.545751	217
0.545751	215
0.545626	214
0.545384	211
0.545287	210
0.545287	209
0.545287	207
0.545117	205
0.544911	204
0.544911	202
0.544899	200
0.544594	199
0.544396	197
0.544396	196
0.544254	195
0.543915	193
0.543795	192
0.543671	191
0.543468	190
0.543354	188
0.543354	187
0.542968	186
0.542942	184
0.542829	182
0.542733	181
0.542670	180
0.542670	178
0.542441	177
0.542431	176
0.542429	175
0.542429	173
0.542429	172
0.542164	171
0.542044	169
0.542044	168
0.542044	166
0.542044	165
0.541911	164
0.541775	162
0.541665	161
0.541565	160
0.541473	158
0.541141	157
0.541015	156
0.541015	155
0.540906	153
0.540813	152
0.540712	150
0.540359	149
0.540211	148
0.539972	146
0.539874	145
0.539483	143
0.539344	142
0.539280	140
0.539280	139
0.538973	138
0.538973	137
0.538836	136
0.538687	134
0.538369	133
0.538242	132
0.538062	130
0.538058	129
0.537743	128
0.537423	126
0.537316	125
0.537306	124
0.537175	123
0.537054	122
0.536799	120
0.536784	119
0.536488	117
0.536094	116
0.535900	115
0.535900	114
0.535753	113
0.535753	111
0.535559	110
0.535301	109
0.535118	108
0.534908	107
0.534534	106
0.534148	105
0.533785	104
0.533719	102
0.533481	101
0.533354	100
0.533289	99
0.533289	98
0.532864	96
0.532412	95
0.532299	94
0.531898	93
0.531779	92
0.531647	91
0.531308	90
0.531003	89
0.530888	88
0.530749	86
0.530445	86
0.529933	85
0.529638	84
0.529335	83
0.529126	82
0.528897	81
0.528568	80
0.528204	79
0.527808	78
0.527426	77
0.526994	76
0.526477	76
0.526371	74
0.526149	73
0.525547	72
0.525446	71
0.525200	70
0.524931	69
0.524858	68
0.524654	67
0.524414	66
0.524162	65
0.523393	64
0.523185	63
0.522820	62
0.522628	61
0.521788	60
0.521623	59
0.521181	58
0.520740	57
0.520491	56
0.520016	55
0.519524	54
0.519300	53
0.518638	53
0.518305	52
0.518202	51
0.517931	50
0.517346	49
0.516993	48
0.516585	47
0.516351	46
0.515592	46
0.515205	45
0.514587	44
0.513425	44
0.512995	43
0.512601	42
0.512146	41
0.511794	40
0.511317	40
0.510889	39
0.510221	38
0.509468	38
0.508992	37
0.508489	36
0.507812	35
0.507365	34
0.506417	34
0.505821	33
0.505242	33
0.504637	32
0.503665	32
0.502926	31
0.502583	30
0.501782	29
0.500762	29
0.500196	28
0.499476	28
0.498897	27
0.498117	26
0.497636	26
0.496622	25
0.496001	25
0.495213	24
0.494325	24
0.493428	23
0.492368	23
0.491622	23
0.490747	22
0.489940	21
0.488814	21
0.487716	21
0.486414	20
0.485469	20
0.484653	19
0.483697	19
0.482508	18
0.481315	18
0.480292	18
0.479623	17
0.478802	16
0.478142	16
0.477132	15
0.475996	15
0.474898	15
0.474072	15
0.473202	14
0.472326	14
0.471082	14
0.470149	14
0.469212	13
0.468019	13
0.466937	13
0.465670	12
0.464171	12
0.462969	12
0.462050	12
0.460916	12
0.460012	11
0.458805	11
0.457599	11
0.456414	11
0.455188	11
0.453843	11
0.452840	11
0.451785	10
0.450448	10
0.449341	10
0.448019	10
0.446720	10
0.445409	10
0.443945	10
0.442312	10
0.440987	10
0.439561	10
0.438254	10
0.436865	9
0.435885	9
0.434540	9
0.433445	9
0.432335	9
0.430952	8
0.429400	8
0.428196	8
0.426992	8
0.425729	8
0.424674	8
0.423440	7
0.422087	7
0.420826	7
0.419870	7
0.418793	7
0.417611	7
0.416302	7
0.415142	7
0.413955	7
0.412844	6
0.411467	6
0.409808	6
0.408357	6
0.407058	6
0.405707	6
0.404270	6
0.402856	6
0.401625	6
0.400220	6
0.398863	6
0.397315	6
0.395370	6
0.393979	5
0.392519	5
0.391053	5
0.389670	5
0.388133	5
0.386449	5
0.385221	5
0.384049	5
0.382634	5
0.381255	5
0.379972	5
0.378531	5
0.377099	5
0.375989	5
0.374616	4
0.373172	4
0.371819	4
0.370466	4
0.369207	4
0.367978	4
0.366543	4
0.365246	4
0.363956	4
0.362727	4
0.361291	4
0.359766	4
0.358550	4
0.357115	4
0.355912	4
0.354757	4
0.353019	4
0.351661	4
0.350123	4
0.348572	4
0.347293	4
0.345831	4
0.344290	4
0.342973	4
0.341489	4
0.340007	4
0.338651	4
0.337384	4
0.335427	4
0.334207	4
0.332876	4
0.331577	3
0.330145	3
0.328823	3
0.327265	3
0.325966	3
0.324729	3
0.323549	3
0.322226	3
0.320753	3
0.319522	3
0.318155	3
0.316690	3
0.315175	3
0.313830	3
0.312674	3
0.311213	3
0.309741	3
0.308546	3
0.307104	3
0.305515	3
0.303997	3
0.302678	3
0.301291	3
0.299656	3
0.298167	3
0.296625	3
0.295149	3
0.293640	3
0.292278	3
0.290967	3
0.289523	3
0.288267	3
0.286431	3
0.284754	3
0.283484	3
0.282274	3
0.280514	3
0.279015	3
0.277448	3
0.276071	3
0.274448	3
0.272916	3
0.271289	3
0.269890	3
0.268576	3
0.266921	3
0.265164	3
0.263695	3
0.262301	3
0.260882	3
0.259553	3
0.258280	3
0.256966	3
0.255331	3
0.253968	3
0.252603	3
0.251042	3
0.249392	3
0.248023	3
0.246668	3
0.245263	3
0.244080	3
0.242777	3
0.241544	3
0.240140	3
0.238135	3
0.236682	3
0.235324	3
0.228527	3
0.227179	3
0.225709	3
0.224189	3
0.222852	3
0.221538	3
0.220300	3
0.218911	3
0.217229	3
0.215926	3
0.214701	3
0.096024	3
0.094732	3
0.093279	3
0.091732	3
0.090474	3
0.089117	3
0.087819	3
0.086558	3
0.085185	3
0.083406	3
0.082117	3
0.080422	3
0.078907	3
0.077558	3
0.076219	3
0.074905	3
0.073248	3
0.071870	3
0.070626	3
0.069293	3
0.067734	3
0.067658	3
0.067035	3
0.066452	3
0.066328	3
0.065720	3
0.065055	3
0.064918	3
0.064295	3
0.063599	3
0.063553	3
0.062685	3
0.062360	3
0.062210	3
0.061006	3
0.060794	3
0.059536	3
0.057976	3
0.056608	3
0.055219	3
0.053745	3
0.233851	2
0.232547	2
0.231236	2
0.229729	2
0.213405	2
0.212048	2
0.210372	2
0.209043	2
0.207316	2
0.205958	2
0.204225	2
0.202809	2
0.200986	2
0.199586	2
0.198242	2
0.196555	2
0.195096	2
0.193580	2
0.192213	2
0.191000	2
0.189366	2
0.187883	2
0.186530	2
0.185353	2
0.184102	2
0.182816	2
0.181094	2
0.179487	2
0.178103	2
0.176587	2
0.175184	2
0.173843	2
0.172398	2
0.171009	2
0.169550	2
0.167924	2
0.166250	2
0.164955	2
0.163608	2
0.162133	2
0.160898	2
0.159675	2
0.158131	2
0.156650	2
0.155067	2
0.153409	2
0.152192	2
0.150989	2
0.149588	2
0.148253	2
0.146829	2
0.145269	2
0.143832	2
0.142328	2
0.140804	2
0.139468	2
0.138092	2
0.136572	2
0.134990	2
0.133471	2
0.131796	2
0.130608	2
0.129110	2
0.127865	2
0.126450	2
0.125201	2
0.123733	2
0.122399	2
0.121139	2
0.119786	2
0.118263	2
0.116869	2
0.115522	2
0.114226	2
0.112859	2
0.111610	2
0.109907	2
0.108658	2
0.107401	2
0.106074	2
0.104760	2
0.103154	2
0.101663	2
0.100313	2
0.098899	2
0.097663	2
0.062346	2
0.061093	2
0.059587	2
0.057821	2
0.057131	2
0.056363	2
0.055892	2
0.054653	2
0.052499	2
0.051308	2
0.055105	1
0.053621	1
0.051905	1
0.050402	1
0.049134	1
0.047938	1
0.046755	1
0.045475	1
0.044255	1
0.043001	1
0.041476	1
0.040048	1
0.040014	1
0.038757	1
0.038700	1
0.037401	1
0.037393	1
0.037164	1
0.036064	1
0.035915	1
0.034853	1
0.034606	1
0.033557	1
0.032292	1
0.030975	1
0.047861	0
0.046635	0
0.045275	0
0.044035	0
0.042366	0
0.040641	0
0.039470	0
0.038201	0
0.037689	0
0.036988	0
0.036328	0
0.035674	0
0.035317	0
0.033940	0
0.033929	0
0.032780	0
0.032600	0
0.031587	0
0.031043	0
0.030584	0
0.029828	0
0.029039	0
0.028588	0
0.027967	0
0.027377	0
0.026847	0
0.025977	0
0.025490	0
0.025062	0
0.024352	0
0.024174	0
0.023803	0
0.023066	0
0.022860	0
0.022663	0
0.021705	0
0.021598	0
0.021529	0
0.020517	0
0.020448	0
0.020165	0
0.019263	0
0.019144	0
0.018196	0
0.017858	0
0.016644	0
0.015589	0
0.014149	0
0.012833	0
0.011588	0
0.010123	0
0.008768	0
0.007637	0
0.006319	0
0.005254	0
0.003883	0
0.002576	0
0.001336	0
